# ALMA, Llano de Chajnantor, alt. 5040m																		
# First column frequency in GHz.																		
# Following column(s) transmissions(s)																		
# First row PWVs																		
231.800	0.98569	0.97545	0.96489	0.95444	0.94411	0.93388	0.92376	0.91375	0.90385	0.89405	0.88435	0.87475	0.86526	0.82829	0.79285	0.75890	0.72637	0.69520
231.900	0.98633	0.97607	0.96550	0.95504	0.94469	0.93445	0.92431	0.91429	0.90437	0.89456	0.88485	0.87524	0.86574	0.82871	0.79324	0.75924	0.72667	0.69547
232.000	0.98683	0.97656	0.96597	0.95550	0.94514	0.93488	0.92474	0.91470	0.90477	0.89495	0.88522	0.87561	0.86609	0.82902	0.79351	0.75948	0.72687	0.69564
232.100	0.98699	0.97671	0.96612	0.95563	0.94526	0.93500	0.92484	0.91480	0.90486	0.89503	0.88530	0.87567	0.86615	0.82905	0.79351	0.75945	0.72682	0.69556
232.200	0.98704	0.97676	0.96615	0.95566	0.94528	0.93501	0.92485	0.91479	0.90485	0.89501	0.88527	0.87564	0.86611	0.82898	0.79341	0.75934	0.72669	0.69541
232.300	0.98701	0.97671	0.96610	0.95560	0.94521	0.93494	0.92477	0.91471	0.90475	0.89491	0.88516	0.87552	0.86598	0.82884	0.79325	0.75915	0.72649	0.69520
232.400	0.98689	0.97658	0.96596	0.95546	0.94507	0.93478	0.92461	0.91454	0.90458	0.89473	0.88498	0.87533	0.86579	0.82862	0.79301	0.75890	0.72622	0.69492
232.500	0.98660	0.97629	0.96567	0.95516	0.94476	0.93447	0.92429	0.91422	0.90425	0.89439	0.88464	0.87499	0.86544	0.82826	0.79264	0.75852	0.72583	0.69452
232.600	0.98644	0.97612	0.96549	0.95498	0.94457	0.93427	0.92409	0.91401	0.90404	0.89418	0.88442	0.87476	0.86521	0.82801	0.79238	0.75824	0.72554	0.69421
232.700	0.98607	0.97575	0.96512	0.95460	0.94419	0.93389	0.92370	0.91362	0.90364	0.89378	0.88402	0.87436	0.86480	0.82759	0.79195	0.75780	0.72509	0.69377
232.800	0.98581	0.97549	0.96485	0.95432	0.94390	0.93360	0.92341	0.91332	0.90334	0.89347	0.88371	0.87404	0.86448	0.82726	0.79160	0.75744	0.72473	0.69339
232.900	0.98538	0.97506	0.96441	0.95388	0.94346	0.93316	0.92296	0.91287	0.90289	0.89302	0.88325	0.87359	0.86402	0.82679	0.79113	0.75697	0.72425	0.69291
233.000	0.98474	0.97441	0.96377	0.95324	0.94282	0.93251	0.92231	0.91223	0.90224	0.89237	0.88260	0.87294	0.86338	0.82615	0.79049	0.75633	0.72362	0.69229
233.100	0.98410	0.97378	0.96313	0.95260	0.94218	0.93187	0.92168	0.91159	0.90161	0.89174	0.88197	0.87230	0.86275	0.82552	0.78986	0.75571	0.72300	0.69168
233.200	0.98318	0.97285	0.96221	0.95169	0.94127	0.93097	0.92077	0.91069	0.90071	0.89084	0.88108	0.87142	0.86186	0.82465	0.78901	0.75487	0.72218	0.69087
233.300	0.98193	0.97161	0.96098	0.95046	0.94005	0.92975	0.91957	0.90949	0.89952	0.88966	0.87990	0.87025	0.86070	0.82351	0.78790	0.75379	0.72112	0.68984
